Cotizacion,Producto Solicitado,Producto Ofrecido,U. Medida,Cantidad,Costo x Unidad,Costo x Unidad SIN IGV en Soles,Precio Venta x Unidad,Link,Observaciones,Habilitar y Deshabilitar,Adjunto,Adjunto Ficha Tecnica,Imagen Referencial,Ultima revisión,TRAZA,OC a proveedor
ee043a74,875b4c78,"CONO DE SEGURIDAD DE 36"" COLOR NARANJA CON BASE DE CAUCHO Y 2 CINTAS REFLECTIVAS",Unidad,50,61,51.69,59.9,https://fagy.com.pe/producto/conos-base-negra-de-36-pulgadas/,Copiado de R2023-371 Observaciones antiguas: Copiado de R2023-370 Observaciones antiguas:,Habilitado,Files/R2023-278/b6bbadb6.Adjunto.193007.png,,,,0942cb2d,
2731663612c670a2,875b4c78,"CONO DE SEGURIDAD DE PVC NARANJA 36"" C/ DOBLE VUELTA CINTA RE",Unidad,250,62.5,62.5,73.53,,Copiado de R2023-371 Observaciones antiguas: Copiado de R2023-370 Observaciones antiguas:,Deshabilitado,,,,,75482270,
b5cbebfd,d0cb2ef0,Barrera New Jersey Apilable 1 m Rojo,Unidad,500,156.65,132.7542,156.18,,,Deshabilitado,Files/R2023-371/ab315b40.Adjunto.172604.png,,,,ab315b40,
b5cbebfd,e67a7e51,BARRA RETRACTIL AMARILLO/NEGRO 2.15 MT,Unidad,500,10.59,8.97,10.99,,,Habilitado,Files/R2023-371/3000fb83.Adjunto.174724.pdf,,,,3000fb83,
b5cbebfd,4d4eeb82,BARRA RETRACTIL AMARILLO/NEGRO 2.15 MT,Unidad,500,10.59,8.97,10.99,,Copiado de R2023-370 Observaciones antiguas: ,Habilitado,Files/R2023-371/3000fb83.Adjunto.174724.pdf,,,,d7da8f12,
0c308a4c,0165842a,Cepillo de copa alambre de acero HSS 0.2x50mm- Alternativa,Unidad,2,16.9,14.32,35,https://www.promart.pe/cepillo-de-copa-alambre-de-acero-hss-0-2x50mm/p?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZyFjmLj2NP_quFIXJPup4C4qhIvIzOV-Y8Io_-jIBbXYVE9O1Ac7H8aAvVBEALw_wcB,,Habilitado,,,,,42d9f32c,
0c308a4c,7583890c,"Escobilla Copa 1"" C/Vástago 11595 Truper-Alternativa",Unidad,2,6.9,5.85,7.5,https://www.promart.pe/escobilla-copa-1--c-vastago-11595-truper-1000227501/p?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZyKDMGNFFgseQMVwnNHU2emR8Wv7M_jNG4jCKn6zEsrRElDeAZZnZIaAm14EALw_wcB,,Habilitado,,,,,166d958a,
c2330db7,dcafe735,Llave para macho cromado 3-10mm 600.003.010 Bahco,Unidad,1,143.9,121.95,175,https://cahema.pe/porta-machos/17826-llave-para-macho-cromado-3-10mm-600003010-bahco.html,,Habilitado,,,,,06150ec5,
9ab1ff49,9f567507,LLAVE HEXAGONAL LARGA 4 MM 13960  CODIGO:LLA0912 BONDHUS. (ALTERNATIVA),Unidad,5,2,1.69,2.11,,Copiado de R2023-367 Observaciones antiguas: ,Deshabilitado,,Files/R2023-245/7117d752.Adjunto Ficha Tecnica.155728.png,,,d28310ca,
9ab1ff49,9f567507,"LLAVE HEXAGONAL PAVONAD LARGA 4.0MM   1996M-4 BAHCO
(El código BE-9770 corresponde a las llaves en juego, se cotiza con el código individual, ver FT adjunta)",Unidad,5,8,6.78,17,,Copiado de R2023-367 Observaciones antiguas: ,Habilitado,,,,,3e1989b5,
c55e2be8e329ff80,70d2e727,JUEGO 9PZA LLAVE HEXAGONAL 1.5-10MM 69-256 STANLEY (jgo) ALTERNATIVA,Unidad,1,56.9,56.9,95,,Copiado de R2023-367 Observaciones antiguas: ,Habilitado,,,,,ab96bfaf,
c55e2be81f77a3f7,70d2e727,"JUEGO DE LLAVES HEXAGONALES LARGAS, 09 PIEZAS",Unidad,1,144.9,122.7966,153.5,,Copiado de R2023-367 Observaciones antiguas: ,Deshabilitado,,,,01/06/2023 18:11:21,f39f255d,
0cb3178c,dcafe735,Giramachos de M5-M20 831.3 (5 a 16mm),Unidad,1,16,60,76,https://massbusinessperu.com/giramachos-m5-m20,Copiado de R2023-367 Observaciones antiguas: ,Deshabilitado,,,,,6f94932a,
1c9cf19d,dcafe735,PALANCA GIRAMACHO Nº4 M11-27 AJUSTABLE 14040 VOLKEL GERMANY  5.5-16 mm (ALTERNATIVA),Unidad,1,93.44,350.4,443.84,https://store.ferrindustrial.com.pe/producto/palanca-giramacho-no4-m11-27-ajustable-14040-volkel-germany/,Copiado de R2023-367 Observaciones antiguas: ,Deshabilitado,,,Files/R2023-339/d01498b4.Imagen Referencial.205259.png,,4a0e8108,
6473bedd,7372480e,"JobSite Mighty Dry - Secador de botas con temporizador y ventilador, de secado rápido, mantiene los zapatos frescos",Unidad,1,99,371.25,501.6,https://www.amazon.com/-/es/JobSite-Mighty-Dry-temporizador-ventilador/dp/B01INRI7ME,,Deshabilitado,,,,,9393bae1,
88b9a06b,390d0115,Cooler para laptop NB 15.6IBLUE H19-Bk LED BLUE,Unidad,6,26,22.0339,33.5,https://www.memorykings.pe/producto/324173/cooler-nb-14-15-6-iblue-h19-bk-led-blue#,"Memory Kings lugar de recojo
Jr.Camana 1053 Plaza Francia Edificio la Recoleta 
https://maps.app.goo.gl/5ULHa62LbnJWyLbv6
   Horario de Atención : De lunes a Sábado   
   8:00am a 4:50pm",Habilitado,Files/R2023-343/a009046b.Adjunto.205226.jpg,,,,a009046b,80bc9aca
e14f59fb,407f906c,CINTA DOBLE CARA GRIS 24MM X 1MM X 3M-Alternativa,Unidad,1,10.12,10.12,13.4933,https://eshop.wurth.pe/carroceria-y-pintura/cinta-doble-cara-gris-24mm-x-1mm-x-3m-2351.html,,Deshabilitado,,,,31/05/2023 11:48:49,a736d88c,
d5f26082,ce77ca9f,"ESCALERA 4 PASOS BANQUETA DE ALUMINIO CAP. CARGA 150 KG TRUPER. COD  16765 CLAV ESTU-4A
USO DOMESTICO",Unidad,2,240,203.39,350,,,Habilitado,Files/R2023-373/bdaf97df.Adjunto.210733.pdf,Files/R2023-373/bdaf97df.Adjunto Ficha Tecnica.210733.pdf,Files/R2023-373/bdaf97df.Imagen Referencial.080500.png,,bdaf97df,
c2330db7,12885a08,Set extractor esparrago 5pzas 1435/5 Bahco,Unidad,1,103.9,88.05,115,https://cahema.pe/extractores/17172-set-extractor-esparrago-5pzas-14355-bahco.html,,Habilitado,,,,,b5a2c714,
377fce53,12885a08,BAHCO 1435/5 JGO EXTRACTORES DE PERNO ROTO,Unidad,1,95,80.51,100.64,https://herratop.com/product/bahco-1435-5-jgo-extractores-de-perno-roto/,,Deshabilitado,,,,,1b0195d4,
385835d9,12885a08,EXTRACTOR PERNOS ROTOS DAÑADOS MI107-ALTERNATIVA,Unidad,1,35,29.66,37.08,https://simple.ripley.com.pe/extractor-pernos-rotos-danados-mi107-pmp00001415133?color_80=multicolor&s=mdco,,Deshabilitado,,,,,eb1b6cf9,
385835d9,12885a08,JUEGO EXTRACTOR DE TORNILLOS TRUPER 14512 X 5 PIEZAS,Unidad,1,68.9,58.39,72.99,https://simple.ripley.com.pe/juego-extractor-de-tornillos-truper-14512-x-5-piezas-pmp00001843109?s=mdco,,Deshabilitado,,,,,b5077e71,
95905333,4f96d377,JUEGO DE BROCAS COBALTO HSSCO DE 1 – 13MM – 25PIEZAS HEPYC-Alternativa,Unidad,1,187.28,702.3,889,https://store.ferrindustrial.com.pe/producto/juego-de-brocas-cobalto-hssco-de-1-13mm-25piezas-hepyc/,,Habilitado,,,,,7e3b1a53,
78109127,4f96d377,JGO DE BROCA METAL HSS PRO 0.5 A 13MM X 25 PZS DIAGERR- Alternativa,Unidad,1,279.31,236.7,295.88,https://www.falabella.com.pe/falabella-pe/product/118990367/JGO-DE-BROCA-METAL-HSS-PRO-0.5-A-13MM-X-25-PZS/118990369?kid=shopp35fc&disp=1&gclid=Cj0KCQjwr82iBhCuARIsAO0EAZw1usVj-ZWtvPCPW9njQW1zLZ_1CrQS0wPjiIhgcD7rmss72xjtsT0aAq8_EALw_wcB,,Deshabilitado,,,,,3498c4ce,
1b0e2fc0,f8f1cf2b,"Llave Stilson 36"" KAMASA- Alternativa",Unidad,1,165.9,140.59,175.74,https://www.promart.pe/llave-stilson-36/p?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZx01zMrNPM5RaApnD3mlm0UDpFNbBgiVILTIiO-LN7bHeXH0iN0JgwaAuCtEALw_wcB,,Deshabilitado,,,,,76005fd8,
1b0e2fc0,f8f1cf2b,"Llave Stillson para caños 36"" BAHCO",Unidad,1,479,405.93,507.41,https://www.promart.pe/llave-stillson-para-canos-36-/p?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZxftgXJleivsrOAFeR6eq6kUvWxe36CWY7aeVauNvEca7jVbcjCS0AaApiwEALw_wcB,,Deshabilitado,,,,,896aa41c,
c2330db7,f8f1cf2b,"Llave inglesa para tubo Stilson 36"" 361-36 Bahco",Unidad,1,476.9,404.15,505.19,https://cahema.pe/llave-stilson/13505-llave-inglesa-para-tubo-stilson-36-361-36-bahco.html?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZwWFxIRBE7dCyzDmzLugTIH7Nw8hF-KSewHGKcrwhuur2npY0TvmUIaAii3EALw_wcB,,Deshabilitado,,,,,2e6fb1d5,
4f18ec20,f8f1cf2b,"LLAVE STILLSON 36"" (900MM) BAHCO 361-36",Unidad,1,421.9,357.54,447,https://www.efc.com.pe/llave-stillson-36-900mm-bahco-361-36-/p,,Habilitado,,,,,e7969564,
1b0e2fc0,357d37f9,Llave hexagonal pavonada larga 6mm BAHCO,Unidad,1,15.9,13.47,16.84,https://www.promart.pe/llave-hexagonal-pavonada-larga-6mm/p?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZwcbO36wmA1hMpa4iIhym0PRKALjIbo26kGtM9KXBB94DLqKjCwdtIaAuetEALw_wcB,,Deshabilitado,,,,,714bd335,
c2330db7,cfcc959e,Juego de Llave Allen largas punta Hexagonal bola 9pzas BE-9770 Bahco,Unidad,1,99.9,84.66,135,https://cahema.pe/tipo-bola/16903--juego-de-llave-allen-largas-punta-hexagonal-bola-9pzas-be-9770-bahco.html,,Habilitado,,,Files/R2023-367/497458b2.Imagen Referencial.082750.png,,497458b2,
be854144,407f906c,"CINTA VHB RP+110GF 3/4""X33MT GRIS 3M - ALTERNATIVA",Unidad,1,28.25,23.9407,55.9,,,Habilitado,Files/R2023-372/881a49c5.Adjunto.220848.pdf,,Files/R2023-372/881a49c5.Imagen Referencial.175016.png,,881a49c5,
4737ccfb,27ce882b,GUANTES DE NITRILO COLOR NEGRO DESECHABLE A925 PORTWEST TALLA S,Caja,20,37.76,32,0,https://jrimplementos.com/producto/guantes-de-nitrilo-desechable-a925-portwest/,,Deshabilitado,,,,,28de41e5,
b7344ee7,b1164070,MOTA PARA PIZARRA ACRILICA ARTESCO COLOR AZUL,Unidad,6,3.4,2.8814,0,https://utilex.pe/p/mota-para-pizarra-acrilica-colores-surtidos-artesco,,Deshabilitado,,,Files/R2023-364/920f1866.Imagen Referencial.021444.png,,920f1866,
b7344ee7,644ef5a6,MOTA PARA PIZARRA ACRILICA ARTESCO COLOR NARANJA,Unidad,6,3.4,2.8814,0,,,Deshabilitado,,,Files/R2023-364/eff5a9e2.Imagen Referencial.021411.png,,eff5a9e2,
cafca748,a4e71557,"HIDROLAVADORA INALÁMBRICA 20V 24.8 BAR + CARGADOR Y BATERÍA
Marca:  TOTAL TOOLS",Unidad,2,390,330.5085,495,https://articulo.mercadolibre.com.pe/MPE-630324882-hidrolavadora-inalambrica-20v-248bar-auto-y-vehiculo-total-_JM#position=6&search_layout=stack&type=item&tracking_id=02328ab5-e18a-4395-b5be-4eb8aee49a7e,Contacto directo,Habilitado,,,Files/R2023-361/54715e6b.Imagen Referencial.045313.png,,54715e6b,25228948
292988ef,a4e71557,"Hidrolavadora 20V 24.8 BAR 2.2 l/min CPWLI20082 Ingco
Hidrolavadora no estacionaria
- Incluye manguera con acople
- lanza
- Acople de patrones",Unidad,1,429.9,364.322,345,https://cahema.pe/hidrolavadora/18930-hidrolavadora-20v-248-bar-22-lmin-cpwli20082-ingco.html,,Deshabilitado,,,Files/R2023-361/4b0887fc.Imagen Referencial.051228.png,,4b0887fc,
4119b10b,25b311b2,Pila Lithium CR2032 3V Tab  MURATA X 5UNID - ALTERNATIVA,Unidad,3,10,8.4746,15,https://bracsan.pe/producto/pila-de-litio-tipo-boton-3v-murata-cr2032/,,Habilitado,,,Files/R2023-364/0d762595.Imagen Referencial.054340.png,,0d762595,c8416ac6
2311c0fd,66b6e326,"Lonchera Térmica de medidas
Alto:23cm Largo:27cm Profundidad:16cm 
Color: Plomo Claro 
Tela: Cationi (GRIS CLARO)
Cierres: Color negro
Logotipo: Color Negro
Interior: Termico 
Con logotipo en la parte del bolsillo delantero inferior izquierda
de medidas (6cm aprox. recalcular de acuerdo a la foto
adjuntada) -Prototipo adjuntado",Unidad,40,28,23.7288,46.99,,,Habilitado,,,Files/R2023-346/ba5990bd.Imagen Referencial.034547.jpg,,ba5990bd,1b10c2a2
d019a0ad,f667c331,"Cinta cierre pelo + gancho (hembra y macho) x1"" x25M - Alternativa",Unidad,1,27,22.8814,49.9,https://makipuratc.com/producto/cinta-cierre-de-gancho-y-bucle-o-velcro-cierre-pelo-gancho-hembra-y-macho-x1-pulgada-2-5-cm-xrollo-25mt/,,Habilitado,,,Files/R2023-372/230ed486.Imagen Referencial.204219.png,,230ed486,
d019a0ad,f0177cee,"Cinta cierre pelo + gancho (hembra y macho) x2"" x25M- Alternativa",Unidad,1,63,53.3898,89.9,,,Habilitado,,,Files/R2023-372/edea635a.Imagen Referencial.212204.png,,edea635a,
2b38ea1a,c47065fd,"Mosquetón en D con seguro automático 3T D-SHAPE TG – Climbing Technology
Mosquetón en forma de D con cierre automático triplex, de aleación ligera, diseñado para alpinismo, maniobras de recuperación y operaciones de rescate.
Forma direccional que aumenta la carga de rotura y permite alinearla con el eje mayor.
Ideal como mosquetón para reuniones, trabajos en altura, maniobras de recuperación y rescate.
Cierre catch-free que evita el enganche accidental durante el uso.",Unidad,10,101,85.5932,99.9,https://4nomadsperu.com/product/mosqueton-en-d-con-seguro-automatico-3t-d-shape-tg-climbing-technology/?attribute_pa_color=plateado&utm_source=google&utm_medium=cpc&utm_campaign=DTB_PJ_ShoppingEstandar_030323&utm_term={productid}&utm_content=&utm_term=&utm_campaign=&utm_source=adwords&utm_medium=ppc&hsa_acc=7260382531&hsa_cam=19749988056&hsa_grp=144992021005&hsa_ad=650061181112&hsa_src=g&hsa_tgt=pla-326195284524&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3&gclid=Cj0KCQjw0tKiBhC6ARIsAAOXutnfLusI-CswVBTIgkFT9l2dBqQIphg1zDzwpPa6hDaEtTLyphG9hHMaApL8EALw_wcB,,Habilitado,,,Files/R2023-375/524eb2b5.Imagen Referencial.005901.png,,524eb2b5,
2b38ea1a,c47065fd,"Mosquetón en D de acero de rosca – Singing Rock
Conector de acero D / trabajos en altura / cierre de rosca / Keylock / apertura de la puerta 25 mm / 50 kN / 255 g
El Mosquetón en D de acero de rosca de Singing Rock tiene puerta de tornillo.
Sistema de bloqueo Keylock.
Extra fuerte.
Gran abertura y espacio interior.
Diseñado especialmente para uso industrial.
Número de producción único.",Unidad,10,56,47.4576,59.9,https://4nomadsperu.com/product/mosqueton-en-d-de-acero-de-rosca-singing-rock/?utm_source=google&utm_medium=cpc&utm_campaign=DTB_PJ_ShoppingEstandar_030323&utm_term={productid}&utm_content=&utm_term=&utm_campaign=&utm_source=adwords&utm_medium=ppc&hsa_acc=7260382531&hsa_cam=19749988056&hsa_grp=144992021005&hsa_ad=650061181112&hsa_src=g&hsa_tgt=pla-361191458077&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3&gclid=Cj0KCQjw0tKiBhC6ARIsAAOXutlnIieTeh_3fiiO1xlYyfTDC2DgFrvPpSUcUzQTuoIqF2ng2jh6zc0aAsKiEALw_wcB,,Habilitado,,,Files/R2023-375/5e956d75.Imagen Referencial.005956.png,,5e956d75,
9cc4466b,c47065fd,"Gancho mosquetón de seguridad c/tuerca 6x60mm
WERKEN.
Mosquetón en forma de gancho de acero galvanizado, de cierre automático operado por un resorte y tuerca de seguridad.",Unidad,10,10.9,9.2373,15.9,https://www.promart.pe/gancho-mosqueton-de-seguridad-c-tuerca-6x60mm/p?gclid=Cj0KCQjw0tKiBhC6ARIsAAOXutluqimIbQYv2_WL4ecKXXn_1AHLs5ommH-8jykqnQ8-9h635BNTYesaAlivEALw_wcB,,Habilitado,,,Files/R2023-375/f4fd334c.Imagen Referencial.010555.png,,f4fd334c,
9cc4466b,6f80f762,Aire comprimido antinflamable Duster 14085 8onz,Unidad,5,64.9,55,73.3333,https://www.promart.pe/aire-comprimido-antinflamable-duster-14085-8onz/p,,Deshabilitado,,,Files/R2023-375/1ea38b72.Imagen Referencial.010814.png,,1ea38b72,
7b709c7e,3b83e4b9,"ELEVADOR DE VOLTAJE 12V a 24V 10Amp - EPRI

CARACTERÍSTICAS GENERALES:
El producto puede convertir 12VDC de automóvil a 24VDC, y su corriente nominal de salida es 10A. El producto puede utilizar un aparato en un automóvil cuya potencia de servicio sea inferior a 240W y un voltaje de 24 VDC.
Productos certificados.
Potencia Real.
Ventilador de refrigeración.
LED de dos colores (Verde: Indicando trabajo normal. Rojo: Sistema de protección)
Sistema Booster
Marca: EPRI
Modelo: EP-1224/10A
Garantía: 2 años.",Unidad,3,300,254.2373,405,https://energitperu.com/productos/elevador-de-voltaje-12v-a-24v-10amp,,Habilitado,,,Files/R2023-376/74ad20fc.Imagen Referencial.013432.png,,74ad20fc,
90e9b2d1,8c0e843a,delivery,Unidad,1,4.99,4.2288,0,,,Deshabilitado,,,,,bc8de02e,a3b8edf4
7c304efa,e8a05dec,"CIRCULINA LED TORRE ALTA  ÁMBAR 7950 SERIES PULSE® II 12-48V ECCO 7950A
Disponible en perfil de altura de  7”  (17.78 cm),  en color rojo y ámbar.
El modelo 7950 es adecuado para una amplia gama de aplicaciones donde  se requiere luz un SAE Clase II.
Características:
11 patrones de flash
Base reforzada de polipropileno, lente de policarbonato
Adaptador de enchufe de cigarrillo conmutado (modelos de imanes de vacío)
Modelo con batería recargable disponible en ámbar
Rango de temperatura: -22 ° F a + 122 ° F (-30 ° C a + 50 ° C).
VOLTAGE	12-48 V
PATRONES DE FLASH	11
APROBACIONES	SAE J845 CLASS II, CE, R10, ROHS
GARANTÍA	1 año",Unidad,2,358.13,303.5,475,https://www.kikai.com.pe/product/circulina-led-torre-alta-ambar-7950-series-pulse-ii-12-48v-ecco-7950a,,Habilitado,,,Files/R2023-325/97343768.Imagen Referencial.030555.png,22/05/2023 15:34:18,97343768,153b2dc5
839178cf,7372480e,"Secador de botas con Aire Forzado En acero
inoxidable totalmente hermetico - Contra placado 24 pares - SAF-BT-24
❖Estructura robusta y fabricada en acero inoxidable AISI 304 y 316 de acuerdo a aplicación.
❖Protección contra cortocircuito y sobrecarga eléctrica.
❖Protección diferencial de corriente.
❖Sistema de puesta a tierra.
❖Resistencias tubulares.
❖Encendido sencillo mediante selector de 2 posiciones.
❖Botón de parada de emergencia.
❖Luz piloto verde (Indica el encendido de las resistencias).
❖Luz piloto rojo (Indica la presencia de energía eléctrica).
❖Controlador de temperatura digital configurado.
❖Alta eficiencia para secado de botas para trabajadore de Mina.
❖1 modulo para un total de 24 pares
Voltaje: 220V Monofásica Potencia: 4.5KW - 5KW
Certificado de Garantía de 1 año.
TIEMPO DE ENTREGA:  4/5 SEMANAS LUEGO DE ACLARAR TODOS LOS DETALLES",Unidad,1,5200,19292,21290,,"15 - 20 DÍAS HÁBILES, luego de haber sido recibida la OC y haber sido aclarado todos los detalles técnicos y comerciales/ tiene garantia pero no se especifica de cuanto aun no responden",Habilitado,Files/R2023-372/fd7a7406.Adjunto.154504.pdf,Files/R2023-372/fd7a7406.Adjunto Ficha Tecnica.202019.pdf,Files/R2023-372/fd7a7406.Imagen Referencial.191750.png,06/05/2023 14:17:06,fd7a7406,
c14af182,7372480e,"SECADOR BOTAS 12 PARES
Base : 1 X 2.40  X 2.1 metros
 2 X 2500 W - Monofásica – 220 V- Alternativa
GARANTIA : 1 AÑO ( Contra defectos de fabricación )",Unidad,1,2975,11037.25,12656.25,,TIEMPO DE ENTREGA : 8 SEMANAS,Deshabilitado,Files/R2023-372/2dd365d4.Adjunto.185054.pdf,,Files/R2023-372/2dd365d4.Imagen Referencial.155700.png,06/05/2023 13:59:06,2dd365d4,
b5cbebfd,0d1225ff,Barrera New Jersey Apilable 1 m Rojo,Unidad,300,156.65,132.7542,149,,Copiado de R2023-374 Observaciones antiguas: ,Deshabilitado,Files/R2023-371/ab315b40.Adjunto.172604.png,,Files/R2023-374/d85a9072.Imagen Referencial.164620.png,,d85a9072,
5acc20f9,0d1225ff,BARRERA VIAL NEW JERSEY POLITILENO ROJO,Unidad,500,33,123.75,147.53,,Copiado de R2023-374 Observaciones antiguas: ,Deshabilitado,Files/R2023-371/b4354e9c.Adjunto.164631.C.PDF,Files/R2023-371/b4354e9c.Adjunto Ficha Tecnica.164631.pdf,Files/R2023-371/b4354e9c.Imagen Referencial.075814.png,,1a4e0f5a,
099d066e,0d1225ff,BARRERA NEW JERSEY IMPORTADO ROJO,Unidad,500,195,195,229.41,https://grupocasalima.com/producto/barrera-new-jersey/?attribute_pa_venta-por-mayor=12-unid&attribute_pa_color-del-producto=rojo&gclid=CjwKCAjwjMiiBhA4EiwAZe6jQ0ebl5miDlrxLLIUh1f91nGRkz9EQxp6QnB9huFas4Hpmi6DN2F-DRoCD98QAvD_BwE,Copiado de R2023-374 Observaciones antiguas: ,Deshabilitado,,,Files/R2023-374/89fc75d1.Imagen Referencial.164838.png,,89fc75d1,
ffb65fb5,6f80f762,Aire comprimido abro duster 400ml,Unidad,5,22.9,19.4068,25.8757,https://www.falabella.com.pe/falabella-pe/product/116407356/Aire-comprimido-abro-duster-400ml/116407359?kid=shopp5fc&disp=1&gclid=Cj0KCQjw9deiBhC1ARIsAHLjR2Ag3NryFNeLOw_E2hsVughJ-hHyzpPqP34aB5TqY_b30AwMB_dG9HMaAu_ZEALw_wcB,,Deshabilitado,,,,,ac12d7fe,
410fb02f,6f80f762,AIRE COMPRIMIDO DUSTER AD-237 X 400ML ABRO; AD237,Unidad,5,22,18.6441,24.8588,https://bracsan.pe/producto/aire-comprimido-duster-ad-237-x-400ml-abro-12763/,,Deshabilitado,,,,,ea3a48f2,
8dd95bb7,6f80f762,AIRE COMPRIMIDO DUSTER 400ML,Unidad,5,19.8,16.7797,29,https://wellcompany.com.pe/producto/aire-comprimido-duster-400ml/,,Habilitado,,,Files/R2023-375/f534bb7a.Imagen Referencial.194129.png,,f534bb7a,
19e3fab7,605c352b,"Silla Ergonómica Fantasy.  Con Brazos Regulables en altura. Espaldar y asiento de espuma inyectada de poliuretano, tapizado en tela Crepé.  Sistema de reclinación de contacto permanente con bloqueos con
perilla. Araña de nylon de 5 puntas, ruedas de nylon.",Unidad,2,495,419.4915,599,,,Deshabilitado,,,Files/R2023-377/e0104cc1.Imagen Referencial.191951.png,,e0104cc1,4f314300
600929cb,c47065fd,Mosquetón de Acero inoxidable con seguro 6cm,Unidad,10,2.5,2.1186,2.8248,,,Deshabilitado,Files/R2023-375/f57da09f.Adjunto.191003.png,,Files/R2023-375/f57da09f.Imagen Referencial.191003.jpg,,f57da09f,
30c47bd5,94594e8d,Envase descartable transparente de 4 oz ajicero con tapa  x MILLAR - Pamolsa,Unidad,5,125,105.9322,140,,,Habilitado,,,,,a189f003,0bda2bdc
cf169c66,aa4dcec5,ARNÉS BÁSICO DE CUERPO COMPLETO DE 4 ANILLOS Y 4 HEBILLAS CON RECUBIERTO DE DENIM IGNÍFUGO  Kosy Pro- Alternativa,Unidad,8,70,222.4576,0,,,Deshabilitado,,Files/R2023-378/e117b3b2.Adjunto Ficha Tecnica.163235.pdf,,,e117b3b2,
118285bc,058bafac,ARNÉS 3 ARGOLLAS ECONÓMICO STEELPRO- Alternativa,Unidad,5,132.9,112.6271,0,https://segurimax.com.pe/product/arnes-3-argollas-economico-apa3a-sco-wdo-steelpro/,,Deshabilitado,,,,,c08b0de1,
08235fe3,058bafac,Arnés 3 argollas 111560 Protecta 3M,Unidad,5,340,288.1356,0,https://niko.pe/producto/arnes-3-argollas-1161560-protecta-3m/?gclid=Cj0KCQjwu-KiBhCsARIsAPztUF29jbxsWbSAvQ2xWBch1tXDceBEGz7TOzf1v49m989NBVSRNXQElicaAu20EALw_wcB,,Deshabilitado,,,,,4f0a237e,
bc3a3873,058bafac,ARNES 3 ARGOLLAS TIPO H PROTECTA 1161560 - 3M,Unidad,5,297.01,251.7034,0,https://www.equiposproin.pe/shop/product/ar008-01-arnes-3-argollas-tipo-h-protecta-1161560-3m-2294#attr=,,Deshabilitado,,,,,d6a824c4,
10a96ef8,058bafac,ARNES DE POLIESTER ESHS15001 EMTOP,Unidad,5,50,50,0,,,Deshabilitado,Files/R2023-378/fabfac98.Adjunto.170014.pdf,,Files/R2023-378/fabfac98.Imagen Referencial.170014.jpg,,fabfac98,
58c8fd55,058bafac,Arnés 3 anillas 3 hebillas - Marca Hauk*,Unidad,5,122.04,103.4237,0,,"Arnés 3 anillas, 3 hebillas
Resistencia de la cinta: 5,000 lb (22.2 kN).
Resistencia de las anillas: 5,000 lb (22.2 kN).
Peso máximo del usuario incluidas las
herramientas: 140 Kg",Deshabilitado,Files/R2023-378/94b74b23.Adjunto.172136.pdf,,Files/R2023-378/94b74b23.Imagen Referencial.172136.jpg,,94b74b23,
351df8f9,80a1a2e7,"Conector de anclaje, 1.00 m, 2 anillas
Marca: Hauk*",Unidad,8,74.29,62.9576,0,,"Conector de anclaje tipo pasante de 2 anillas.
2 anillas compatibles ( 1 D-Ring pequeño y 1
D-Ring grande ). Longitud: 1.00 m Peso del
conector: 500 gr. Peso máximo del usuario
incluídas herramientas 140 kg",Deshabilitado,Files/R2023-378/df8a5d5e.Adjunto.173052.pdf,,Files/R2023-378/df8a5d5e.Imagen Referencial.173052.jpg,,df8a5d5e,
58c8fd55,80a1a2e7,Conectores de Anclaje - Marca Hauk* 1.80 m,Unidad,8,129.21,109.5,0,,"Conector de anclaje, 1.80 m, 2 anillas.
Peso : 800 g
Material: Poliéster AT.
Ancho de la cinta: 45 mm. Resistencia de las
cintas: 5,000 lb (22.2 kN).
Resistencia de la anilla: 5,000 lb (22.2 kN)",Deshabilitado,Files/R2023-378/0574a155.Adjunto.174245.pdf,,Files/R2023-378/0574a155.Imagen Referencial.174245.jpg,,0574a155,
58c8fd55,b6acfd39,Linea Retractil PAT NGK con CABLE DE ACERO 3.5 m,Unidad,10,565.16,478.9492,0,,"Longitud de cable 3.5m
Carga de trabajo 140kg
Diámetro de cable 4.80mm
ISO 9001:2015
ANSI Z359.14-2014",Deshabilitado,Files/R2023-378/1a366957.Adjunto.174917.pdf,,Files/R2023-378/1a366957.Imagen Referencial.174917.jpg,,1a366957,
c4a0b61c,dcfcff36,Manta Térmica Piel de durazno  con Polar Sherpa 2.0m x 1.5 m.  Color Sólido,Unidad,7,75,63.5593,69.9,,AGREGADO AL PEDIDO ORIGINAL,Habilitado,,,,,6483677b,03a077f4
9105be2e,318f3c57,"ALTERNATIVA: ALMOHADA ORTOPÉDICA MEMORY
VISCOELÁSTICA + FUNDA BAMBOO MEDIDAS: 50X30 CM",Unidad,7,29,24.5763,37,,AGREGADO AL PEDIDO ORIGINAL,Habilitado,,,,,7ea23632,417376f4
